type,start,end,pre,post,pre_val,post_val,hours
binary_switch,2019-01-24 01:45:00+01:00,2019-01-24 01:45:00+01:00,2019-01-24 01:30:00+01:00,2019-01-24 02:00:00+01:00,0.001,0.0,
binary_switch,2019-01-24 03:00:00+01:00,2019-01-24 04:00:00+01:00,2019-01-24 02:45:00+01:00,2019-01-24 04:15:00+01:00,0.001,0.0,
binary_switch,2019-01-24 04:45:00+01:00,2019-01-24 05:30:00+01:00,2019-01-24 04:30:00+01:00,2019-01-24 05:45:00+01:00,0.001,0.0,
binary_switch,2019-01-24 05:45:00+01:00,2019-01-24 05:45:00+01:00,2019-01-24 05:30:00+01:00,2019-01-24 06:00:00+01:00,0.0,0.001,
binary_switch,2019-01-24 06:30:00+01:00,2019-01-24 07:45:00+01:00,2019-01-24 06:15:00+01:00,2019-01-24 08:00:00+01:00,0.001,0.0,
binary_switch,2019-01-24 08:00:00+01:00,2019-01-24 08:00:00+01:00,2019-01-24 07:45:00+01:00,2019-01-24 08:15:00+01:00,0.0,0.001,
binary_switch,2019-01-24 10:15:00+01:00,2019-01-24 10:30:00+01:00,2019-01-24 10:00:00+01:00,2019-01-24 10:45:00+01:00,0.001,0.0,
binary_switch,2019-01-24 11:15:00+01:00,2019-01-24 11:45:00+01:00,2019-01-24 11:00:00+01:00,2019-01-24 12:00:00+01:00,0.001,0.0,
binary_switch,2019-01-24 12:00:00+01:00,2019-01-24 12:00:00+01:00,2019-01-24 11:45:00+01:00,2019-01-24 12:15:00+01:00,0.0,0.001,
binary_switch,2019-01-24 16:15:00+01:00,2019-01-24 16:15:00+01:00,2019-01-24 16:00:00+01:00,2019-01-24 16:30:00+01:00,0.001,0.0,
binary_switch,2019-01-24 16:30:00+01:00,2019-01-24 17:00:00+01:00,2019-01-24 16:15:00+01:00,2019-01-24 17:15:00+01:00,0.0,0.001,
binary_switch,2019-01-26 19:15:00+01:00,2019-01-26 19:15:00+01:00,2019-01-26 19:00:00+01:00,2019-01-26 19:30:00+01:00,0.001,0.0,
binary_switch,2019-01-26 20:30:00+01:00,2019-01-26 20:30:00+01:00,2019-01-26 20:15:00+01:00,2019-01-26 20:45:00+01:00,0.001,0.0,
binary_switch,2019-01-26 20:45:00+01:00,2019-01-26 20:45:00+01:00,2019-01-26 20:30:00+01:00,2019-01-26 21:00:00+01:00,0.0,0.001,
binary_switch,2019-01-27 02:30:00+01:00,2019-01-27 02:45:00+01:00,2019-01-27 02:15:00+01:00,2019-01-27 03:00:00+01:00,0.001,0.0,
binary_switch,2019-01-27 04:00:00+01:00,2019-01-27 04:30:00+01:00,2019-01-27 03:45:00+01:00,2019-01-27 04:45:00+01:00,0.001,0.0,
binary_switch,2019-01-27 05:15:00+01:00,2019-01-27 07:00:00+01:00,2019-01-27 05:00:00+01:00,2019-01-27 07:15:00+01:00,0.001,0.0,
binary_switch,2019-01-27 07:15:00+01:00,2019-01-27 07:45:00+01:00,2019-01-27 07:00:00+01:00,2019-01-27 08:00:00+01:00,0.0,0.001,
binary_switch,2019-01-27 08:30:00+01:00,2019-01-27 09:15:00+01:00,2019-01-27 08:15:00+01:00,2019-01-27 09:30:00+01:00,0.001,0.0,
binary_switch,2019-01-27 09:30:00+01:00,2019-01-27 10:30:00+01:00,2019-01-27 09:15:00+01:00,2019-01-27 10:45:00+01:00,0.0,0.001,
binary_switch,2019-01-27 17:15:00+01:00,2019-01-27 17:45:00+01:00,2019-01-27 17:00:00+01:00,2019-01-27 18:00:00+01:00,0.001,0.0,
binary_switch,2019-01-27 18:30:00+01:00,2019-01-27 18:30:00+01:00,2019-01-27 18:15:00+01:00,2019-01-27 18:45:00+01:00,0.001,0.0,
binary_switch,2019-01-27 19:15:00+01:00,2019-01-27 20:00:00+01:00,2019-01-27 19:00:00+01:00,2019-01-27 20:15:00+01:00,0.001,0.0,
binary_switch,2019-01-27 20:45:00+01:00,2019-01-27 23:15:00+01:00,2019-01-27 20:30:00+01:00,2019-01-27 23:30:00+01:00,0.001,0.0,
binary_switch,2019-01-28 00:30:00+01:00,2019-01-28 01:45:00+01:00,2019-01-28 00:15:00+01:00,2019-01-28 02:00:00+01:00,0.001,0.0,
binary_switch,2019-01-28 02:30:00+01:00,2019-01-28 03:15:00+01:00,2019-01-28 02:15:00+01:00,2019-01-28 03:30:00+01:00,0.001,0.0,
binary_switch,2019-01-28 04:00:00+01:00,2019-01-28 12:15:00+01:00,2019-01-28 03:45:00+01:00,2019-01-28 12:30:00+01:00,0.001,0.0,
binary_switch,2019-01-28 12:30:00+01:00,2019-01-28 12:30:00+01:00,2019-01-28 12:15:00+01:00,2019-01-28 12:45:00+01:00,0.0,0.001,
binary_switch,2019-01-29 01:30:00+01:00,2019-01-29 01:30:00+01:00,2019-01-29 01:15:00+01:00,2019-01-29 01:45:00+01:00,0.001,0.0,
binary_switch,2019-01-29 01:45:00+01:00,2019-01-29 01:45:00+01:00,2019-01-29 01:30:00+01:00,2019-01-29 02:00:00+01:00,0.0,0.001,
